FlightNum,DepTime,CRSDepTime,ArrTime,CRSArrTime,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Distance,TaxiIn,TaxiOut,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
657,1358,1400,1734,1707,216,187,185,27,-2,1069,4,27,0,0,27,0,0
1044,1952,1900,2117,2038,85,98,61,39,52,481,8,16,39,0,0,0,0
675,1851,1625,2315,1942,264,197,163,213,146,944,9,92,0,0,67,0,146
889,1027,1030,1326,1241,179,131,149,45,-3,712,9,21,0,0,45,0,0
1042,2032,1930,2228,2108,116,98,70,80,62,403,20,26,0,0,18,0,62
1591,1122,1055,1339,1219,137,84,87,80,27,356,6,44,0,0,58,0,22
1636,837,750,1050,859,133,69,60,111,47,215,13,60,0,0,111,0,0
1589,1603,1505,1923,1739,140,94,79,104,58,483,14,47,0,0,104,0,0
1076,1943,1830,2145,2025,122,115,89,80,73,545,14,19,0,0,35,0,45
1085,845,800,1043,1000,118,120,90,43,45,581,15,13,0,0,43,0,0
1357,1439,1430,1606,1542,87,72,48,24,9,214,6,33,8,0,15,0,1
1734,1146,1100,1253,1207,67,67,36,46,46,215,4,27,0,0,0,0,46
962,1835,1715,1958,1848,83,93,59,70,80,446,7,17,9,0,0,0,61
1747,638,630,1058,1001,200,151,143,57,8,906,9,48,8,0,49,0,0
1383,1129,1130,1300,1242,91,72,57,18,-1,185,8,26,0,0,18,0,0
1132,2025,1945,2211,2139,106,114,86,32,40,661,8,12,32,0,0,0,0
1129,558,600,829,813,151,133,121,16,-2,661,8,22,0,0,16,0,0
1735,1305,1310,1722,1702,377,352,350,20,-5,2615,6,21,0,0,20,0,0
1216,1633,1500,1835,1704,122,124,89,91,93,585,8,25,0,0,22,0,69
1453,1218,1211,1347,1320,89,69,40,27,7,259,7,42,0,7,20,0,0
1565,704,705,1108,839,244,94,94,149,-1,432,10,140,0,0,149,0,0
893,2104,1850,2254,2018,110,88,74,156,134,406,4,32,0,0,22,0,134
1528,1841,1720,2102,1910,141,110,86,112,81,545,23,32,0,0,43,0,69
1622,1047,1025,1346,1249,119,84,66,57,22,425,17,36,5,0,36,0,16
715,2013,1836,2202,2010,169,154,142,112,97,874,7,20,25,0,15,0,72
1253,2228,2030,2234,2025,66,55,30,129,118,134,4,32,0,0,11,0,118
793,1536,1445,1906,1744,150,119,98,82,51,606,12,40,1,0,31,0,50
806,619,600,1040,829,201,89,69,131,19,453,8,124,19,0,112,0,0
1539,1751,1712,1931,1824,100,72,43,67,39,270,18,39,0,0,28,0,39
1690,1332,1254,1616,1514,164,140,101,62,38,859,8,55,0,3,24,0,35
405,554,600,1009,839,195,99,80,90,-6,483,19,96,0,0,90,0,0
1653,828,710,1020,834,112,84,59,106,78,227,11,42,78,0,28,0,0
1583,1355,1354,1440,1415,105,81,56,25,1,332,2,47,0,0,25,0,0
641,1924,1915,2324,2305,420,410,330,19,9,2454,6,84,9,0,10,0,0
1077,1608,1505,1602,1514,54,69,39,48,63,214,7,8,0,15,0,0,33
1654,1728,1600,1858,1708,90,68,49,110,88,270,10,31,31,0,22,0,57
128,655,655,1507,1451,312,296,282,16,0,2248,13,17,0,0,16,0,0
1656,715,713,1034,1015,139,122,99,19,2,761,12,28,0,0,19,0,0
924,2010,1840,2225,2106,135,146,104,79,90,761,14,17,0,0,13,0,66
1016,1928,1525,2121,1711,113,106,86,250,243,515,14,13,0,0,7,0,243
1229,1825,1633,1957,1754,92,81,60,123,112,321,9,23,5,3,11,0,104
821,1655,1600,1948,1754,173,114,112,114,55,547,20,41,0,0,59,0,55
1092,2110,2010,2237,2142,87,92,60,55,60,432,8,19,0,3,0,0,52
1281,1842,1600,2123,1752,161,112,107,211,162,516,40,14,14,0,49,0,148
931,2134,2000,24,2238,170,158,139,106,94,761,7,24,0,0,12,0,94
1651,1939,1752,2243,2100,124,128,100,103,107,692,11,13,0,0,0,0,103
1396,1828,1829,2046,1948,138,79,44,58,-1,185,19,75,0,0,58,0,0
403,545,545,927,854,162,129,121,33,0,732,26,15,0,0,33,0,0
1247,1042,1045,1316,1249,154,124,133,27,-3,756,5,16,0,0,27,0,0
1022,2217,2015,16,2229,119,134,88,107,122,665,9,22,0,0,107,0,0
1020,2107,1855,2332,2058,145,123,88,154,132,665,14,43,0,15,22,0,117
1671,1814,1720,2051,2030,277,310,252,21,54,1968,5,20,1,0,2,0,18
1686,1327,1228,1454,1359,87,91,61,55,59,432,6,20,0,1,0,0,54
772,2145,2015,2335,2215,110,120,82,80,90,712,5,23,0,3,0,0,77
1121,545,545,829,813,164,148,142,16,0,752,6,16,0,0,16,0,0
1608,845,750,1010,918,85,88,61,52,55,446,5,19,0,0,0,0,52
5582,1406,1300,1608,1426,122,86,74,102,66,443,5,43,19,0,36,0,47
5287,1240,1000,1407,1050,147,110,85,197,160,500,4,58,147,0,37,0,13
4988,2237,2025,38,2248,121,143,94,110,132,903,3,24,0,5,0,0,105
5200,1400,1157,1615,1423,75,86,61,112,123,247,10,4,0,0,0,0,112
5265,1057,1025,1250,1150,113,85,85,60,32,321,15,13,17,0,28,0,15
4953,609,615,849,825,160,130,131,24,-6,692,13,16,0,0,24,0,0
5106,1304,1210,1443,1307,99,57,43,96,54,143,14,42,2,0,94,0,0
5342,1808,1656,2050,1918,102,82,66,92,72,350,12,24,20,4,20,0,48
5615,1018,957,1158,1138,100,101,60,20,21,528,3,37,0,0,0,0,20
5542,1749,1605,2100,1807,191,122,123,173,104,619,10,58,58,46,69,0,0
5512,617,615,802,738,105,83,79,24,2,357,14,12,2,0,22,0,0
4979,2211,1855,2215,1853,64,58,34,202,196,147,2,28,6,0,92,0,104
5003,1239,1132,1423,1152,164,80,63,151,67,341,6,95,67,0,84,0,0
5343,1910,1705,2111,1836,121,91,85,155,125,399,20,16,25,0,30,0,100
5587,1857,1700,2033,1840,96,100,72,113,117,443,14,10,0,0,5,0,108
5431,1400,1152,1633,1420,93,88,72,133,128,448,15,6,5,0,6,0,122
5274,2112,1950,2216,2049,64,59,36,87,82,152,11,17,0,0,5,0,82
5173,1908,1655,2056,1825,108,90,75,151,133,443,5,28,19,2,18,0,112
5037,1456,1314,1711,1520,75,66,44,111,102,264,13,18,3,0,9,0,99
4968,1708,1450,1841,1630,93,100,61,131,138,508,6,26,0,0,0,0,131
5521,1929,1740,2246,2051,137,131,111,115,109,743,23,3,6,0,19,0,90
5125,1216,1200,1404,1327,108,87,73,37,16,239,12,23,0,0,37,0,0
5316,2236,2118,2352,2242,76,84,46,70,78,357,8,22,0,0,0,0,70
4970,1921,1430,2150,1620,149,110,104,330,291,554,29,16,39,0,67,0,224
5219,1925,1750,2026,1855,61,65,43,91,95,191,9,9,0,0,31,0,60
5784,1816,1455,2003,1650,107,115,80,193,201,640,6,21,1,10,104,0,78
5173,126,1850,244,2036,78,106,61,368,396,443,7,10,0,368,0,0,0
5089,2144,2045,2255,2203,71,78,43,52,59,317,3,25,0,0,0,0,52
5634,1906,1620,2032,1752,86,92,58,160,166,432,6,22,0,10,0,0,150
5469,1533,1349,1834,1629,121,100,94,125,104,533,6,21,21,0,25,0,79
5011,1041,950,1215,1114,94,84,59,61,51,366,2,33,0,0,10,0,51
5337,1539,1328,1530,1320,51,52,34,130,131,171,5,12,22,26,0,0,82
5287,1511,1115,1754,1354,103,99,87,240,236,500,10,6,4,0,43,0,193
5192,755,755,840,824,105,89,72,16,0,264,10,23,0,0,16,0,0
5327,2304,1842,7,2000,63,78,47,247,262,363,2,14,165,0,0,0,82
5542,1503,1352,1638,1540,95,108,74,58,71,619,5,16,0,0,0,0,58
5416,1428,1332,1520,1439,112,127,95,41,56,765,3,14,0,0,0,0,41
5601,2342,2140,129,2347,107,127,85,102,122,793,5,17,0,0,0,0,102
5197,1250,1151,1457,1324,127,93,98,93,59,443,12,17,8,51,34,0,0
5209,1844,1715,2213,2031,149,136,123,102,89,821,11,15,13,0,49,0,40
5367,1159,1106,1332,1220,93,74,57,72,53,300,4,32,0,0,19,0,53
5105,1222,1101,1336,1157,74,56,39,99,81,143,12,23,18,0,69,0,12
5504,2059,1906,2240,2036,101,90,69,124,113,321,20,12,0,0,11,0,113
4964,1622,1505,1759,1628,97,83,71,91,77,303,13,13,6,0,14,0,71
5052,2005,1740,2258,2039,113,119,86,139,145,674,10,17,0,0,0,0,139
5300,717,710,901,831,104,81,80,30,7,363,16,8,7,0,23,0,0
5250,1733,1506,1837,1607,64,61,34,150,147,191,3,27,3,78,3,0,66
5092,1310,1212,1605,1500,115,108,93,65,58,579,8,14,7,0,58,0,0
5607,1924,1751,2114,1943,110,112,80,91,93,644,10,20,0,0,0,0,91
5350,1346,1252,1509,1349,83,57,36,80,54,153,2,45,20,0,26,0,34
5065,1649,1520,1945,1717,116,57,33,148,89,151,12,71,56,0,92,0,0
5303,559,600,808,749,129,109,106,19,-1,566,14,9,0,0,19,0,0
5481,32,2120,56,2141,84,81,66,195,192,352,3,15,66,0,129,0,0
5525,1045,1010,1311,1209,146,119,131,62,35,594,5,10,0,0,62,0,0
5048,1540,1410,1656,1525,136,135,101,91,90,743,24,11,9,13,1,0,68
5515,2215,2055,2314,2159,59,64,45,75,80,268,8,6,0,0,63,0,12
5203,1604,1446,1545,1436,41,50,27,69,78,134,3,11,0,0,0,0,69
5177,2134,1810,2336,2021,62,71,39,195,204,264,9,14,0,0,0,0,195
5167,801,740,849,814,108,94,78,35,21,453,3,27,21,0,14,0,0
4976,1621,1455,1726,1610,65,75,47,76,86,331,3,15,0,0,0,0,76
5146,1949,1750,2117,1917,88,87,64,120,119,303,14,10,0,0,1,0,119
4948,1644,1347,1854,1513,130,86,104,221,177,306,12,14,44,0,68,0,109
5064,2108,1853,2224,2007,76,74,52,137,135,331,3,21,37,98,2,0,0
4992,1928,1712,2101,1810,93,58,32,171,136,164,3,58,27,0,35,0,109
5145,928,858,1225,1130,117,92,88,55,30,483,9,20,15,15,25,0,0
4990,2100,1859,2231,2026,91,87,63,125,121,303,21,7,0,0,4,0,121
5718,718,730,1111,933,233,123,120,98,-12,646,23,90,0,0,98,0,0
5538,108,2130,324,2332,136,122,119,232,218,617,3,14,0,0,232,0,0
5453,1743,1610,1904,1725,81,75,52,99,93,331,2,27,0,0,6,0,93
4916,1216,1110,1412,1211,116,61,33,121,66,191,5,78,38,0,55,0,28
5463,1259,1055,1446,1220,167,145,129,146,124,803,3,35,66,17,22,0,41
5079,624,625,828,747,124,82,90,41,-1,389,15,19,0,0,41,0,0
5214,838,640,1112,848,94,68,73,144,118,264,8,13,0,0,144,0,0
4991,1346,1258,1510,1400,84,62,57,70,48,227,18,9,22,14,22,0,12
5055,1530,1443,1616,1534,106,111,90,42,47,589,4,12,0,0,0,0,42
5364,922,853,1058,1040,96,107,66,18,29,554,6,24,18,0,0,0,0
4986,1315,1235,1458,1404,103,89,73,54,40,317,15,15,0,0,54,0,0
5186,656,605,1016,853,200,168,166,83,51,903,11,23,51,0,32,0,0
5067,1736,1631,1728,1629,52,58,33,59,65,147,4,15,0,0,0,0,59
4997,834,840,1046,949,132,69,62,57,-6,300,11,59,0,0,57,0,0
5334,1021,950,1144,1049,83,59,45,55,31,146,3,35,0,0,24,0,31
5304,1257,1215,1412,1322,75,67,47,50,42,303,4,24,2,0,8,0,40
5093,2239,2230,2251,2220,72,50,35,31,9,171,10,27,5,0,22,0,4
5484,1509,1342,1613,1507,124,145,108,66,87,821,3,13,0,0,0,0,66
5181,1308,1152,1416,1250,68,58,42,86,76,153,13,13,10,20,10,0,46
5002,1341,1211,1516,1400,95,109,76,76,90,644,3,16,0,0,0,0,76
5427,2204,1902,2316,2016,72,74,52,180,182,300,2,18,0,5,0,0,175
5609,1505,1352,1737,1519,152,87,84,138,73,389,10,58,63,0,65,0,10
5298,1509,1345,1529,1355,80,70,52,94,84,264,6,22,6,0,10,0,78
5359,947,850,1026,947,99,117,85,39,57,614,4,10,39,0,0,0,0
4992,2125,1835,2227,1942,62,67,37,165,170,164,10,15,0,0,0,0,165
5110,1116,1050,1320,1138,124,48,36,102,26,106,8,80,0,26,76,0,0
5137,1208,1120,1305,1223,57,63,41,42,48,226,6,10,0,0,0,0,42
5059,1700,1511,1858,1627,118,76,58,151,109,300,10,50,32,0,42,0,77
534,1045,1025,1511,1342,206,137,132,89,20,895,6,68,20,0,69,0,0
440,700,705,1015,928,135,83,69,47,-5,472,6,60,0,0,47,0,0
419,6,2135,137,2303,151,148,116,154,151,862,23,12,151,0,3,0,0
552,2207,2000,123,2312,136,132,116,131,127,853,7,13,49,0,60,0,22
681,1727,1510,2019,1816,112,126,93,123,137,794,5,14,0,3,0,0,120
235,2004,1905,2142,2100,158,175,142,42,59,1013,7,9,0,0,12,0,30
143,627,630,816,755,169,145,145,21,-3,861,5,19,0,0,21,0,0
494,1810,1558,1911,1720,181,202,163,111,132,1224,9,9,1,0,79,0,31
661,1852,1800,2020,1943,148,163,128,37,52,967,5,15,14,0,13,0,10
815,712,715,1110,952,178,97,80,78,-3,533,8,90,0,0,78,0,0
123,1106,1031,1212,1135,126,124,104,37,35,641,6,16,0,0,2,0,35
861,2314,2125,51,2316,97,111,83,95,109,602,5,9,5,0,9,0,81
438,1914,1905,2152,2128,98,83,74,24,9,472,14,10,3,0,21,0,0
836,1611,1451,1934,1824,143,153,124,70,80,1024,4,15,0,0,0,0,70
563,2210,1910,2311,2034,121,144,106,157,180,770,5,10,141,0,0,0,16
234,1612,1500,1937,1825,145,145,127,72,72,1013,8,10,0,0,29,0,43
122,1946,1900,2227,2151,101,111,85,36,46,641,7,9,36,0,0,0,0
858,1701,1634,1856,1820,115,106,95,36,27,602,7,13,2,0,13,0,21
728,854,805,1559,1316,305,191,185,163,49,1476,5,115,0,49,114,0,0
791,834,830,1102,1018,208,168,158,44,4,992,5,45,0,0,40,0,4
851,841,840,1117,1039,156,119,81,38,1,602,3,72,1,0,37,0,0
629,1907,1900,1,2342,174,162,152,19,7,1123,11,11,7,0,12,0,0
407,2150,2008,109,2320,139,132,118,109,102,862,6,15,1,0,101,0,7
428,1418,1348,1922,1837,184,169,149,45,30,1199,9,26,0,0,38,0,7
825,1046,1020,1518,1256,212,96,76,142,26,533,5,131,2,0,118,0,22
193,1039,950,1247,1126,128,96,96,81,49,515,4,28,49,0,32,0,0
465,1647,1425,1956,1648,129,83,60,188,142,425,13,56,0,0,46,0,142
690,1002,1002,1310,1228,188,146,167,42,0,880,10,11,0,0,42,0,0
947,1333,1251,1512,1353,99,62,49,79,42,270,4,46,0,0,37,0,42
466,853,850,1156,1059,183,129,133,57,3,787,18,32,0,0,54,0,3
269,1854,1716,2212,2009,198,173,165,123,98,946,13,20,0,0,25,0,98
778,1509,1422,2216,2120,247,238,217,56,47,1747,11,19,0,0,9,0,47
222,1741,1508,1924,1636,103,88,87,168,153,464,7,9,0,0,15,0,153
895,1322,1332,1714,1655,172,143,155,19,-10,1035,5,12,0,0,19,0,0
506,2042,1833,2226,2020,104,107,75,126,129,576,6,23,0,0,0,0,126
560,1207,1103,1500,1306,173,123,153,114,64,712,11,9,0,0,50,0,64
644,1915,1621,2022,1739,67,78,48,163,174,288,5,14,0,0,0,0,163
129,1925,1740,2107,1917,102,97,73,110,105,406,18,11,0,0,110,0,0
840,1527,1330,1701,1453,94,83,75,128,117,403,9,10,0,0,11,0,117
170,1120,1100,1322,1236,122,96,95,46,20,515,4,23,0,0,26,0,20
838,1318,1252,1617,1427,239,155,143,110,26,989,4,92,0,0,84,0,26
985,1309,1259,1448,1430,99,91,63,18,10,526,5,31,0,0,8,0,10
200,556,600,817,747,141,107,116,30,-4,528,15,10,0,0,30,0,0
558,935,830,1118,1023,103,113,76,55,65,712,5,22,55,0,0,0,0
1590,956,955,1033,1017,97,82,69,16,1,352,3,25,1,0,15,0,0
832,1653,1507,2053,1846,180,159,152,127,106,1105,6,22,0,0,21,0,106
650,1819,1653,2125,2004,126,131,104,81,86,874,11,11,0,0,0,0,81
376,1827,1735,2033,2016,126,161,107,17,52,930,7,12,0,0,0,0,17
305,1314,1206,1833,1655,199,169,150,98,68,1199,9,40,0,0,98,0,0
493,2226,2105,2348,2225,82,80,61,83,81,452,4,17,0,0,2,0,81
154,858,845,1056,1020,118,95,87,36,13,515,6,25,13,0,23,0,0
29,2312,2155,19,2301,67,66,43,78,77,227,4,20,77,0,1,0,0
230,940,930,1136,1110,116,100,94,26,10,545,3,19,10,0,16,0,0
266,540,545,816,753,156,128,127,23,-5,644,12,17,0,0,23,0,0
238,1246,1142,1459,1327,133,105,95,92,64,545,12,26,0,0,92,0,0
647,2200,2055,2346,2228,166,153,134,78,65,874,4,28,0,0,13,0,65
76,2015,1743,2226,1933,131,110,103,173,152,581,6,22,0,0,21,0,152
933,1535,1414,1924,1702,169,108,97,142,81,590,37,35,0,0,142,0,0
182,26,2155,145,2338,79,103,59,127,151,547,9,11,0,0,0,0,127
915,2208,1930,2325,2055,77,85,58,150,158,288,5,14,0,0,0,0,150
114,1942,1741,2108,1901,146,140,118,127,121,732,7,21,0,0,6,0,121
450,1840,1642,1934,1713,114,91,87,141,118,425,6,21,0,0,23,0,118
923,1546,1455,1708,1620,82,85,59,48,51,408,5,18,0,0,48,0,0
781,1751,1624,1821,1702,90,98,72,79,87,483,3,15,0,0,0,0,79
156,1434,1203,1628,1340,114,97,66,168,151,547,6,42,0,0,17,0,151
586,605,615,852,830,167,135,141,22,-10,749,13,13,0,0,22,0,0
319,1224,1148,1347,1307,83,79,48,40,36,227,8,27,0,0,40,0,0
403,2325,2150,122,2348,117,118,77,94,95,665,25,15,0,0,94,0,0
28,25,2205,105,2255,100,110,83,130,140,590,6,11,0,0,0,0,130
903,1818,1707,2011,1856,113,109,92,75,71,549,3,18,0,0,4,0,71
730,2150,2012,2233,2122,223,250,209,71,98,1591,6,8,0,0,0,0,71
143,2201,2100,2328,2224,87,84,68,64,61,406,4,15,61,0,3,0,0
428,1612,1413,1823,1606,131,113,111,137,119,576,8,12,0,0,137,0,0
192,2304,2150,100,2323,116,93,90,97,74,515,5,21,0,0,23,0,74
344,1728,1614,1919,1815,111,121,94,64,74,787,6,11,0,0,0,0,64
241,1920,1731,2042,1902,82,91,61,100,109,481,6,15,0,0,0,0,100
926,1121,1103,1340,1242,139,99,120,58,18,481,5,14,0,0,40,0,18
448,1348,1255,1554,1447,126,112,106,67,53,576,7,13,0,0,67,0,0
358,2302,2100,102,2316,120,136,88,106,122,761,5,27,106,0,0,0,0
841,2251,2045,28,2213,97,88,69,135,126,403,8,20,0,0,9,0,126
95,837,825,1017,939,100,74,49,38,12,356,4,47,12,0,26,0,0
272,554,600,916,856,202,176,169,20,-6,946,22,11,0,0,20,0,0
998,1936,1840,2213,2049,157,129,141,84,56,834,5,11,0,0,28,0,56
571,907,615,1220,904,133,109,98,196,172,533,11,24,0,0,24,0,172
907,1855,1750,2100,1941,125,111,105,79,65,508,12,8,0,0,79,0,0
742,1821,1751,2030,2015,129,144,112,15,30,925,7,10,0,0,0,0,15
668,1727,1629,2045,1909,198,160,180,96,58,972,8,10,0,0,38,0,58
642,837,800,938,923,61,83,47,15,37,288,6,8,15,0,0,0,0
105,708,624,739,658,31,34,18,41,44,100,7,6,0,0,0,0,41
20,1342,1340,2055,2040,313,300,282,15,2,2462,10,21,15,0,0,0,0
397,2150,2115,2239,2157,49,42,29,42,35,163,13,7,7,0,0,0,35
3410,612,605,823,800,191,175,165,23,7,922,7,19,7,0,16,0,0
3673,1821,1800,2017,1950,116,110,94,27,21,624,5,17,0,0,6,0,21
4780,1222,1150,1355,1310,93,80,58,45,32,399,9,26,0,0,13,0,32
4185,915,845,1305,1210,170,145,139,55,30,865,23,8,0,30,25,0,0
4311,1311,1300,1601,1455,110,55,34,66,11,157,3,73,0,0,55,0,11
4301,1012,1015,1328,1250,196,155,154,38,-3,948,15,27,0,0,38,0,0
4384,2145,2030,2225,2055,100,85,66,90,75,286,24,10,0,24,15,0,51
4244,1246,1230,1407,1345,81,75,60,22,16,299,5,16,0,11,6,0,5
3115,1927,1830,2035,1945,68,75,54,50,57,308,5,9,0,0,50,0,0
3553,824,720,937,825,73,65,48,72,64,282,14,11,64,0,8,0,0
4026,1021,920,1159,1100,98,100,77,59,61,409,9,12,59,0,0,0,0
3360,1543,1432,1733,1640,170,188,154,53,71,1068,9,7,0,0,4,0,49
3780,757,640,931,825,154,165,130,66,77,859,10,14,66,0,0,0,0
3361,1139,1020,1502,1355,143,155,120,67,79,1068,4,19,60,0,0,0,7
4703,2140,1950,2231,2050,51,60,35,101,110,195,4,12,0,0,0,0,101
4858,1118,1120,1351,1310,153,110,108,41,-2,478,5,40,0,0,41,0,0
4102,730,600,815,645,45,45,31,90,90,130,6,8,90,0,0,0,0
3608,1602,1520,1735,1645,93,85,56,50,42,364,6,31,0,13,8,0,29
3979,1524,1325,1740,1540,76,75,52,120,119,286,6,18,106,0,1,0,13
4720,1758,1659,1941,1845,103,106,79,56,59,431,10,14,0,12,0,0,44
4163,1722,1625,1952,1840,90,75,53,72,57,296,6,31,0,1,15,0,56
4740,1013,1000,1128,1105,75,65,40,23,13,213,11,24,13,0,10,0,0
4261,949,955,1304,1220,135,85,62,44,-6,412,3,70,0,0,44,0,0
3951,1355,1245,1611,1435,136,110,119,96,70,552,3,14,0,0,75,0,21
4364,1700,1540,1830,1705,90,85,73,85,80,403,6,11,0,0,48,0,37
4815,2145,1925,2253,2040,68,75,43,133,140,185,7,18,0,1,0,0,132
4472,1824,1710,2008,1850,104,100,81,78,74,409,7,16,0,0,58,0,20
4195,2120,1910,2358,2115,218,185,139,163,130,1118,4,75,47,0,33,0,83
4769,1018,1015,1309,1145,171,90,54,84,3,213,16,101,0,0,84,0,0
4063,1306,1245,1414,1340,68,55,45,34,21,174,10,13,0,0,13,0,21
4598,2136,1930,2306,2055,90,85,61,131,126,399,7,22,0,0,5,0,126
4416,2000,1850,19,2159,199,129,103,140,70,738,18,78,47,0,70,0,23
3996,2151,1945,200,2220,189,95,73,220,126,501,5,111,31,0,94,0,95
3157,1630,1400,1829,1520,119,80,62,189,150,342,5,52,26,0,39,0,124
4049,1630,1620,1749,1730,79,70,42,19,10,268,4,33,10,0,9,0,0
4223,737,740,907,845,150,125,97,22,-3,528,25,28,0,0,22,0,0
3971,2328,2055,148,2340,140,165,115,128,153,948,5,20,0,0,0,0,128
4053,2240,2150,40,2240,120,50,36,120,50,147,9,75,0,5,70,0,45
4379,2142,2140,2341,2230,119,50,29,71,2,130,3,87,0,0,71,0,0
4282,955,955,1332,1300,157,125,103,32,0,783,5,49,0,0,32,0,0
4324,1252,1145,1413,1300,81,75,63,73,67,273,9,9,0,0,27,0,46
3723,1626,1605,1820,1755,114,110,95,25,21,624,10,9,1,0,4,0,20
4150,1052,1005,1123,1050,91,105,70,33,47,475,7,14,0,7,0,0,26
4519,958,905,1131,1035,93,90,66,56,53,403,4,23,0,53,3,0,0
4540,1631,1530,1831,1735,120,125,102,56,61,612,6,12,0,6,0,0,50
4823,1824,1630,2017,1759,113,89,48,138,114,185,8,57,0,0,138,0,0
4066,1652,1610,1848,1705,176,115,81,103,42,473,15,80,2,0,61,0,40
3458,1214,1145,1330,1300,76,75,48,30,29,281,9,19,16,0,1,0,13
4381,1805,1750,2056,2005,111,75,47,51,15,286,5,59,0,15,36,0,0
4607,2045,1845,2314,2120,89,95,74,114,120,562,6,9,0,0,0,0,114
4549,1754,1620,2020,1810,146,110,78,130,94,426,20,48,0,0,64,0,66
3883,1036,1030,1355,1330,139,120,116,25,6,772,3,20,1,0,19,0,5
4127,933,905,1040,950,67,45,25,50,28,109,4,38,15,0,22,0,13
4189,2215,2115,227,5,192,110,93,142,60,678,9,90,38,0,82,0,22
3602,2129,1845,2353,2125,144,160,121,148,164,853,4,19,0,10,0,0,138
4092,1734,1645,1837,1755,63,70,44,42,49,273,7,12,0,42,0,0,0
3426,1815,1750,1929,1910,74,80,56,19,25,304,10,8,8,0,0,0,11
3004,645,615,726,700,41,45,25,26,30,109,5,11,0,26,0,0,0
4684,2012,1910,2127,2030,75,80,54,57,62,361,5,16,6,0,0,0,51
3021,1347,1315,1437,1405,50,50,24,32,32,109,7,19,0,0,0,0,32
3210,852,550,1100,755,188,185,166,185,182,999,11,11,182,0,3,0,0
3181,1447,1240,1558,1355,71,75,56,123,127,308,7,8,0,0,0,0,123
3558,1100,1045,1145,1130,45,45,33,15,15,134,7,5,1,0,0,0,14
4142,1439,1310,1444,1305,65,55,38,99,89,122,8,19,0,0,37,0,62
4096,2100,1845,2257,1935,117,50,18,202,135,67,6,93,0,38,67,0,97
4015,1310,1310,1608,1550,118,100,76,18,0,528,2,40,0,0,18,0,0
3382,1331,1245,1507,1405,96,80,60,62,46,364,13,23,1,0,16,0,45
3912,1750,1700,1829,1745,39,45,19,44,50,67,5,15,0,41,0,0,3
3527,1349,1330,1457,1440,68,70,45,17,19,247,3,20,0,0,0,0,17
3427,1626,1615,1740,1725,74,70,51,15,11,304,7,16,0,0,4,0,11
4325,2053,1950,2215,2110,142,140,100,65,63,599,13,29,0,0,2,0,63
425,1323,1324,1647,1602,204,158,113,45,-1,957,9,82,0,0,45,0,0
746,1709,1714,2023,2008,134,114,98,15,-5,528,10,26,0,0,15,0,0
254,722,700,1047,956,205,176,187,51,22,1127,5,13,22,0,29,0,0
312,2000,1910,2231,2152,91,102,72,39,50,503,8,11,39,0,0,0,0
278,1218,1230,2020,1959,302,269,252,21,-12,1957,13,37,0,0,21,0,0
1516,1406,1409,1602,1539,116,90,67,23,-3,488,6,43,0,0,23,0,0
1641,1152,1130,1321,1258,149,148,131,23,22,762,5,13,0,0,1,0,22
239,2258,2235,2309,2252,71,77,48,17,23,312,6,17,17,0,0,0,0
634,2145,1835,120,2213,155,158,120,187,190,963,8,27,0,173,0,0,14
472,2239,2138,2355,2244,76,66,44,71,61,201,10,22,7,0,10,0,54
278,2125,2108,2304,2233,99,85,74,31,17,405,6,19,17,0,14,0,0
428,2128,2120,18,2354,170,154,148,24,8,957,6,16,0,0,16,0,8
180,1946,1925,2043,2014,57,49,26,29,21,129,5,26,21,0,8,0,0
855,1206,1205,1801,1734,235,209,214,27,1,1522,9,12,0,0,27,0,0
308,1602,1555,2157,2124,235,209,211,33,7,1536,6,18,0,0,33,0,0
1466,1344,1315,1757,1639,193,144,152,78,29,908,7,34,13,0,49,0,16
246,918,914,1246,1209,208,175,184,37,4,1127,8,16,0,0,37,0,0
758,1710,1656,2024,1950,134,114,99,34,14,528,13,22,14,0,20,0,0
550,1120,1105,1501,1401,161,116,100,60,15,680,10,51,3,0,45,0,12
243,1744,1728,1835,1816,51,48,31,19,16,120,5,15,16,0,3,0,0
1030,1046,1047,1546,1512,240,205,210,34,-1,1487,7,23,0,0,34,0,0
742,835,640,1137,929,122,109,80,128,115,528,10,32,115,0,13,0,0
784,912,915,1506,1421,234,186,183,45,-3,1300,33,18,0,0,45,0,0
1757,1607,1611,1908,1831,181,140,107,37,-4,609,7,67,0,0,37,0,0
1767,1658,1624,1853,1823,115,119,78,30,34,453,9,28,3,0,0,0,27
736,658,700,1105,1040,187,160,130,25,-2,1028,11,46,0,0,25,0,0
429,1856,1549,2115,1835,139,166,111,160,187,957,10,18,11,0,0,0,149
582,1523,1530,1949,1932,206,182,184,17,-7,1310,8,14,0,0,17,0,0
338,2156,2200,528,511,272,251,250,17,-4,1979,4,18,0,0,17,0,0
554,1635,1300,2029,1657,174,177,134,212,215,1008,10,30,0,170,0,0,42
1130,2354,2137,120,2242,86,65,39,158,137,240,7,40,36,0,21,0,101
1743,1354,1356,1503,1437,129,101,84,26,-2,457,11,34,0,0,26,0,0
355,1931,1805,2111,2021,160,196,138,50,86,1020,5,17,6,0,0,0,44
